Reference=,0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.09864957656214
9.88937209124895
20.512703135729
24.1763942931258
41.7578393224994
51.2825207904173
60.0732433051041
69.2301823453117
71.4290074006256
74.3587396047913
76.5560387579156
81.3183794918746
81.3183794918746
81.3183794918746
81.3183794918746
81.3183794918746
81.3183794918746
79.487296864271
44.6890974288548
26.7399099717708
15.75036240177
7.69207293812467
7.69207293812467
6.95963988708324
6.95963988708324
6.95963988708324
6.95963988708324
10.2571145189593
33.699549858854
42.8564888990616
48.351262684062
78.3886472877089
81.6845960173953
82.050812542916
82.050812542916
82.050812542916
82.050812542916
82.050812542916
69.2301823453117
53.4798199435416
47.2526131074998
33.3333333333333
22.7100022888533
22.3437857633326
22.3437857633326
23.4439612420844
36.9970244907301
47.2526131074998
79.8535133897917
86.813153276875
89.7428854810407
89.7428854810407
90.1106279087511
90.1106279087511
90.1106279087511
82.050812542916
37.3632410162509
16.8505378805219
9.52315556572824
5.49477378500038
5.49477378500038
6.22720683604181
38.461890592813
48.7174792095827
72.5276569771878
75.4573891813535
75.4573891813535
72.161440451667
43.2227054245823
31.5022507057298
16.1165789272908
10.62333104448
6.59342336156252
10.62333104448
17.949187457084
61.538109407187
66.300450141146
71.0627908751049
71.4290074006256
71.4290074006256
70.6965743495842
59.3408102540627
41.3916227969787
13.9192797741665
6.59342336156252
6.59342336156252
6.59342336156252
25.6412603952087
42.4902723735409
49.0836957351034
59.7070267795834
59.7070267795834
40.2929732204166
0
0
0
0
0
0
0
0
16.4827954528115
17.5829709315633
17.949187457084
19.4140535591669
19.4140535591669
12.4544136720836
0
0
0
0
0
0
0
0
0
18.3154039826047
29.6696421759365
49.4499122606241
51.2825207904173
57.5097276264591
58.974593728542
58.974593728542
58.974593728542
31.5022507057298
2.92973220416571
0
0
0
0
5.8609903105211
18.3154039826047
35.8968490119783
50.1838712138552
50.1838712138552
50.1838712138552
30.4036011291676
16.1165789272908
3.29594872968643
0
0
0
33.699549858854
52.7473868925002
61.9043259327077
63.0029755092699
63.0029755092699
63.0029755092699
57.5097276264591
17.949187457084
0
0
0
0
0
0
7.69207293812467
32.2346837567712
53.8460364690623
58.974593728542
58.974593728542
58.974593728542
54.5784695201038
19.0478370336461
0
0
0
0
0
0
24.9088273441672
54.9446860456245
82.7832455939574
93.7727931639582
93.7727931639582
90.4768444342718
54.5784695201038
28.9372091248951
12.8206301976043
8.79072251468681
11.3557640955215
30.4036011291676
39.9267566948959
59.7070267795834
63.3707179369802
64.1031509880217
64.1031509880217
64.1031509880217
40.6591897459373
16.4827954528115
14.2854962996872
15.0179293507286
42.4902723735409
52.0149538414588
71.7952239261463
77.2899977111467
77.2899977111467
77.2899977111467
53.1136034180209
36.6292820630198
26.0074769207294
24.9088273441672
26.3736934462501
45.4215304798962
83.1494621194781
96.3363088426032
100
100
99.2675669489586
73.2600900282292
21.6113527122911
18.3154039826047
18.3154039826047
25.275043869688
40.6591897459373
57.8759441519799
66.300450141146
67.7653162432288
67.3990997177081
49.4499122606241
7.69207293812467
2.92973220416571
2.563515678645
13.9192797741665
33.699549858854
50.9163042648966
61.9043259327077
62.6367589837491
62.6367589837491
52.7473868925002
12.4544136720836
0
0
0
0
12.8206301976043
46.1539635309377
77.6562142366674
79.1210803387503
79.1210803387503
69.2301823453117
38.0956740672923
8.05828946364538
0
0
0
0
16.8505378805219
32.6009002822919
41.7578393224994
42.4902723735409
42.4902723735409
36.6292820630198
0
0
0
0
0
39.5605401693751
77.2899977111467
83.1494621194781
83.5172045471885
83.5172045471885
46.5201800564584
21.2451361867704
6.59342336156252
2.92973220416571
2.92973220416571
13.9192797741665
63.3707179369802
69.9626153963531
70.3303578240635
63.0029755092699
13.9192797741665
0
0
0
0
35.1644159609369
54.212252994583
62.2705424582284
62.2705424582284
62.2705424582284
26.0074769207294
0
0
0
20.512703135729
36.9970244907301
51.6487373159381
53.4798199435416
53.4798199435416
20.1464866102083
0
0
0
0
2.563515678645
19.7802700846876
38.8281071183337
41.7578393224994
41.7578393224994
40.6591897459373
4.02990768291752
0
0
0
1.83108262760357
23.8101777676051
43.2227054245823
52.0149538414588
54.212252994583
54.212252994583
51.6487373159381
36.263065537499
16.1165789272908
0
0
11.7219806210422
73.2600900282292
90.4768444342718
94.5052262149996
96.3363088426032
96.3363088426032
91.9417105363546
53.1136034180209
9.88937209124895
0
0
0
31.136034180209
52.3811703669795
64.4693675135424
70.6965743495842
71.0627908751049
66.6666666666667
20.8789196612497
12.8206301976043
3.66369115739681
1.09864957656214
16.8505378805219
41.3916227969787
50.5500877393759
68.1315327687495
73.2600900282292
73.6263065537499
73.9925230792706
72.5276569771878
61.1718928816663
47.6188296330205
35.8968490119783
35.8968490119783
38.0956740672923
45.4215304798962
54.9446860456245
56.0433356221866
56.0433356221866
56.0433356221866
53.8460364690623
43.2227054245823
39.5605401693751
28.9372091248951
28.5709925993744
53.1136034180209
78.3886472877089
86.4469367513542
